subject,predicate,object
Na65cf658ddd1443ab6cde42e61119c84,22-rdf-syntax-ns#rest,N0b425f56a0f3499baa90fdc861bc82e6
N7db215b33d9442f58d346cb9027c5015,22-rdf-syntax-ns#rest,22-rdf-syntax-ns#nil
Ne9c89cf913c34df6b2ac264d021f8bea,owl#someValuesFrom,GO_0033260
N03c709d1444747d3b5982ba8318c9d1f,owl#onProperty,RO_0002212
N5b23941958d349048e08b168c9c66823,owl#onProperty,RO_0002211
GO_1901073,rdf-schema#subClassOf,GO_1901071
GO_1903322,rdf-schema#subClassOf,N689efe83abb54c9bb01085a1be4532b3
GO_0031650,rdf-schema#subClassOf,GO_0051239
GO_0019955,rdf-schema#subClassOf,GO_0005515
GO_0003824,oboInOwl#inSubset,go#goslim_generic
GO_0098719,oboInOwl#hasAlternativeId,GO:0097369
GO_0016895,rdf-schema#subClassOf,GO_0004529
N648dfc28249b49c7af961ba50b86dc58,owl#onProperty,BFO_0000050
N8b74e872a7dd45308c3cd227d511f6cd,owl#onProperty,RO_0002212
GO_1903078,rdf-schema#subClassOf,GO_1905477
N869364dec97149d6bcc53f106b512651,owl#someValuesFrom,GO_0004674
Nace7f6ae718b430b9152349f7916dea3,22-rdf-syntax-ns#first,GO_0065007
GO_0003887,oboInOwl#hasAlternativeId,GO:0016451
N30ec9fda62bf4e1fa5b9932153148b22,owl#onProperty,RO_0002211
GO_0001817,owl#equivalentClass,Nd56235a9384d486d92384c5aef5cc0db
GO_0015937,rdf-schema#subClassOf,GO_0009152
GO_0120098,rdf-schema#subClassOf,GO_0110165
GO_0008113,oboInOwl#hasAlternativeId,GO:0072561
GO_1900743,rdf-schema#subClassOf,N7a3c7284dc34496cb4b899757a6ba60f
GO_2000780,rdf-schema#subClassOf,GO_2000779
GO_0003848,oboInOwl#inSubset,go#goslim_chembl
GO_0051341,owl#equivalentClass,N31f5c2cb8e6542708c95dad4cff906b2
GO_0006366,rdf-schema#subClassOf,GO_0006351
N4efe961043e740e39184cec582a77e74,owl#intersectionOf,Nee4768e5d45948798501a12476664613
GO_0022627,oboInOwl#hasAlternativeId,GO:0005843
GO_0004519,rdf-schema#subClassOf,GO_0004518
GO_0015891,rdf-schema#subClassOf,GO_1901678
GO_0097518,rdf-schema#subClassOf,GO_0032432
GO_0060430,rdf-schema#subClassOf,GO_0048856
GO_0046872,oboInOwl#inSubset,go#goslim_metagenomics
GO_0000379,rdf-schema#subClassOf,GO_0006396
GO_0010811,rdf-schema#subClassOf,GO_0010810
GO_0045472,rdf-schema#subClassOf,GO_1901700
GO_0000293,rdf-schema#subClassOf,GO_0016722
GO_0005576,oboInOwl#inSubset,go#goslim_euk_cellular_processes_ribbon
GO_1903034,rdf-schema#subClassOf,GO_0080134
GO_0004534,rdf-schema#subClassOf,GO_0008409
N7468a2b1300a4f6e9b6fee0721741b81,owl#intersectionOf,Na8f53db4b64940a48c7d39ba67828e88
Ndb5169dc893a4c88bbcd8166cf98488c,owl#onProperty,BFO_0000050
GO_0006026,rdf-schema#subClassOf,GO_0006022
GO_0046176,rdf-schema#subClassOf,GO_0019520
GO_2001128,rdf-schema#subClassOf,GO_0030416
GO_0052109,oboInOwl#hasAlternativeId,GO:0052291
GO_0019329,rdf-schema#subClassOf,GO_0044281
GO_0045900,owl#equivalentClass,N1a2620ad10444272a4469a7081727957
GO_0043085,oboInOwl#inSubset,go#gocheck_do_not_annotate
N8b9656eff9144f37aac4eb8c0d902f80,22-rdf-syntax-ns#rest,Nf09cb3e2b24343bf8bffb5ae048463fe
GO_0140110,oboInOwl#inSubset,go#goslim_prokaryote
N302a308cbd0445b5bcd5d5f9a6444ab0,owl#someValuesFrom,GO_0097723
GO_0008518,rdf-schema#subClassOf,GO_0008517
N2c079297f3094f5bb9d56630b87677a1,owl#intersectionOf,N649ccd67af2c4fcb85af5a2fdc589399
Nf60462bb286e4773828ff31a31d96ddd,owl#someValuesFrom,GO_0022627
Nf0b7badfaf924c9885f618bf119b7956,22-rdf-syntax-ns#rest,Ndc37b261ac5c4fd58c182b0e89f6639c
N32248b5724594808bfc0e8ebb5bd9206,22-rdf-syntax-ns#first,N6e28ad36a3ab4f8697817079c9d5492f
N04d2b43058e04b69a219d9cb4f9d79e0,owl#onProperty,RO_0002211
GO_0003384,rdf-schema#subClassOf,Nf15f9923f06740509a45829b6854b50b
Ne08bc407522945a8aec4209dd47f2841,22-rdf-syntax-ns#rest,N00851e5788db4c79a89005fb2176c27f
N449b776186cb42228235f5b29a4a9fd0,22-rdf-syntax-ns#rest,N3a933b3792614df4a318725cdb59bce8
N9e7f9c0ed0b74e279cf214b6ffe1f980,22-rdf-syntax-ns#rest,22-rdf-syntax-ns#nil
N3d9ce908c68f4d46bfa99f73d1ca8f2f,owl#onProperty,BFO_0000050
GO_0034404,rdf-schema#subClassOf,GO_0044283
GO_0016236,oboInOwl#hasAlternativeId,GO:0034262
GO_1900307,rdf-schema#subClassOf,N3eb44095d4cb4005b5dfa54e571a7a01
GO_0019877,rdf-schema#subClassOf,GO_1901570
GO_0043682,oboInOwl#hasAlternativeId,GO:0004008
GO_0004479,rdf-schema#subClassOf,Nd1e5284020a243ddbadb3aa45aedf851
GO_1901655,rdf-schema#subClassOf,GO_1901654
GO_0047194,rdf-schema#subClassOf,GO_0008374
GO_0033025,rdf-schema#subClassOf,GO_0002682
Na397c6d6638140219f8b113df05ba682,owl#intersectionOf,N4f05732d53bc4475bd753f87941df1d8
GO_0043708,rdf-schema#subClassOf,N7266d628f6604938b5300dda4b1c1245
GO_0046133,rdf-schema#subClassOf,GO_0046131
Ncae0d5d1d8054a249cd4f3be02d4b27b,owl#someValuesFrom,GO_0044582
GO_0016879,rdf-schema#subClassOf,GO_0016874
GO_0035304,rdf-schema#subClassOf,GO_0035303
N6d677325ddea4023bb9ae8c97c3e934b,owl#someValuesFrom,GO_0003170
Nabf374ca734a4539ad19bd66bc4f9bb4,22-rdf-syntax-ns#first,Ncf63ebab60074feb9e69af322fbb2cb0
GO_0018126,rdf-schema#subClassOf,GO_0036211
GO_0003916,oboInOwl#hasAlternativeId,GO:0009387
GO_0102632,rdf-schema#subClassOf,GO_0016717
GO_0120073,owl#equivalentClass,Nfbb1bc35fc4743c099218f426b3f2c0d
Neb10897755364422ae1226356168254f,22-rdf-syntax-ns#rest,Nc4333398e24d4bdfa046a4492059dff6
GO_0007006,owl#equivalentClass,Ne49c8b3a6eb44308874c1d99131292e2
GO_0031621,owl#equivalentClass,N3a76ad440ec34dd18c6a65d071ee5c1d
GO_0002225,rdf-schema#subClassOf,N90ca41c213234af58e051fd46f50b4ed
N7e78bf8ceacd447ea2921edea2135818,22-rdf-syntax-ns#first,GO_0065007
Nec9bc44b675f4b5cb55a5bdd208f7824,owl#onProperty,BFO_0000050
GO_0006544,rdf-schema#subClassOf,GO_0009069
N2987f0def0ba4c9492701136d7481ed5,owl#someValuesFrom,GO_0015699
Ne30c382e6786492db752ec6015d2c938,owl#intersectionOf,Nc64ed360a76147f086720323d9985ff9
GO_0061013,rdf-schema#subClassOf,GO_1903311
GO_0051093,rdf-schema#subClassOf,GO_0050793
GO_0034628,rdf-schema#subClassOf,GO_0034627
GO_0006730,oboInOwl#hasAlternativeId,GO:0019754
GO_2000928,rdf-schema#subClassOf,GO_2000927
GO_0016937,rdf-schema#subClassOf,GO_0003995
N3235d72834e24bb6886f4679eb11d33d,owl#someValuesFrom,GO_0071705
GO_2000832,rdf-schema#subClassOf,Nfbc063d96fd94cfdac6dce4dd877f990
GO_0016102,rdf-schema#subClassOf,GO_0016101
N7182e92154da4c8f8c30c59a51d28f94,owl#someValuesFrom,GO_0035461
N34141d052b06483d848406055b5c5f5e,22-rdf-syntax-ns#first,GO_0065007
GO_0032103,owl#equivalentClass,N786c588cd1774f3fb2e98babe6fe817e
Nc1bc0f0568444e25a69e26f5c17a5b50,22-rdf-syntax-ns#first,N826a36eb7d3e4b05b30688e45c5954a6
N58648cafe42c44ddb2596e4c5bfd630c,owl#intersectionOf,N62031a2941fa4b35b72a5c29d6076a38
N6fe67a719ef848c1bdb7434e7a17a63b,owl#someValuesFrom,GO_0006897
N6aa0ba80a3e94504a4b78164d5d257fa,owl#intersectionOf,Nbceaf43b03644d2991fa1acc6fcec207
GO_0010894,rdf-schema#subClassOf,GO_0051055
GO_0045923,owl#equivalentClass,N11231d1dd8084b81814a174766861e76
Na0c77d779f0544e68087c08cd6a7098f,22-rdf-syntax-ns#first,GO_0065007
GO_0010718,rdf-schema#subClassOf,GO_0045597
N91a09545efa840aebabbb9750a0ce0c0,owl#intersectionOf,N1cc149ad1f614c7ea623d5a16001f32d
Nbcb4977c27b044fc952986a7b09e9182,22-rdf-syntax-ns#first,Nbc739ab36ea7445a8aa6f97018545c46
GO_0034765,rdf-schema#subClassOf,GO_0034762
GO_0009243,rdf-schema#subClassOf,GO_0046402
N2f3f40cf686543a4a96cb1101dab6178,22-rdf-syntax-ns#first,GO_0065007
GO_0006183,rdf-schema#subClassOf,GO_0046039
Nc8e884b2d87a406980c241db92792f6f,22-rdf-syntax-ns#first,GO_0065007
Nf48349f4b2cb4313a9fb1df1541c2bee,owl#onProperty,RO_0002211
GO_0006839,oboInOwl#inSubset,go#goslim_drosophila
Nfd7fbedbd2f448e4bb02a3d8029976e6,owl#someValuesFrom,GO_0009425
N2146ceba908143bf8b385b1cda1e6f33,22-rdf-syntax-ns#first,GO_0065007
N84b992d575574b539364633e87e96fd8,owl#someValuesFrom,GO_0019954
GO_0045935,rdf-schema#subClassOf,GO_0019219
GO_0046037,rdf-schema#subClassOf,GO_0009167
N89152b5214a94735a2bf4c4f3e4face5,owl#onProperty,BFO_0000050
N85f11a5a643f49e59ad448dcfe25121a,owl#someValuesFrom,GO_0015865
Na5f54225137e4ac28f448127bdac34f8,owl#onProperty,BFO_0000050
Nd70f88723d44421db26807ec00bf8782,22-rdf-syntax-ns#rest,N3614320479194044bc47653d7c94fefe
GO_0005947,IAO_0100001,GO:0045252
GO_0006208,rdf-schema#subClassOf,GO_0046113
GO_0072210,rdf-schema#subClassOf,GO_0072006
Nb907fb4a5e0c434d92e0dfb0131709aa,owl#onProperty,RO_0002213
GO_0018993,rdf-schema#subClassOf,Na9be5f42d4c445bc859684257299e144
N60bad4bce750423b98ad7afc9e2fd3a5,22-rdf-syntax-ns#rest,N42e6ed2863bb47ebae11f3409e5b52bb
GO_0009157,rdf-schema#subClassOf,GO_0009162
GO_0005783,rdf-schema#subClassOf,GO_0043231
Nc83a4230728242d5800b6c6acd604385,owl#someValuesFrom,GO_0004707
GO_0048731,oboInOwl#inSubset,go#goslim_mouse
N796c9f1ed9d34303bdf48cea409b293e,owl#onProperty,RO_0002213
GO_0099505,oboInOwl#inSubset,go#goslim_synapse
N6ce2cdde631e416cbe79d8173d7212ea,22-rdf-syntax-ns#first,Ncc4fa7076dcf4cb9b27a22ad5f346376
Nedf1fd3ae76f4dd7ba93296752d8f9eb,22-rdf-syntax-ns#first,N9dff18018c7e49c4b265f862433f8c7b
GO_0010458,rdf-schema#subClassOf,N748ca611bb344ae599db8113c88de4f3
GO_1904794,oboInOwl#inSubset,go#gocheck_do_not_annotate
GO_0005856,oboInOwl#inSubset,go#goslim_prokaryote
GO_0003727,oboInOwl#hasAlternativeId,GO:0003728
Na2a190143ad143a0b64a7efc83c092f8,22-rdf-syntax-ns#rest,22-rdf-syntax-ns#nil
GO_0003170,rdf-schema#subClassOf,GO_0048856
GO_0030425,rdf-schema#subClassOf,GO_0043005
N2bf4c69b17394e95a7f7f414d28f8ced,22-rdf-syntax-ns#rest,Ne06fadd681914ab295e57e65a5041f3d
GO_0140784,rdf-schema#subClassOf,GO_0140299
N7cbefb834b8a421c9cd7a74cbc32c90a,22-rdf-syntax-ns#first,GO_0005940
GO_0004057,oboInOwl#hasAlternativeId,GO:0042172
GO_0090329,rdf-schema#subClassOf,Ne57aa1a921f84903907565d7d572e7d6
GO_0098712,rdf-schema#subClassOf,GO_0015813
GO_0016775,rdf-schema#subClassOf,GO_0016772
Nb907fb4a5e0c434d92e0dfb0131709aa,owl#someValuesFrom,GO_0072659
GO_0015932,rdf-schema#subClassOf,N35a00e4b8af4470f993a1d94bda05895
GO_2000377,rdf-schema#subClassOf,GO_0031323
GO_0075319,rdf-schema#subClassOf,Nc26c018489f342a883769613186e622c
N52619ef322af4166a8731f3127695264,22-rdf-syntax-ns#rest,22-rdf-syntax-ns#nil
GO_0031442,owl#equivalentClass,N1fd69c2016834cea892ab689abc45269
GO_0070297,owl#equivalentClass,Nfe8e3860fb3b43be8f04d0e8fa3269ca
GO_0072134,rdf-schema#subClassOf,N403cc48fd05640d6a99bfd67bf0dba8c
GO_0009536,rdf-schema#subClassOf,GO_0043231
GO_0002706,rdf-schema#subClassOf,N2f078cc16b8441fd858b9bbf9ecc2152
N7778639e266742c2b361a3a4740756e2,22-rdf-syntax-ns#first,GO_0065007
Ncc6035268c9c4d598113c02c93da6940,22-rdf-syntax-ns#rest,Ne1bc528c932e4570a57d738b558d7d73
GO_0002810,rdf-schema#subClassOf,Nc13f1d341d134055ac32cbc350114704
GO_0032506,rdf-schema#subClassOf,Nd6afd0f15b2d4d07b7b014752d21e387
Nabffde5ffea24c8389d63ae7df8871a4,owl#someValuesFrom,GO_0060662
GO_0043597,owl#equivalentClass,Na8deb8743ff24fbfba9be7d9c7984991
GO_0046137,owl#equivalentClass,N017f21c68c3f4284bcc2fe5e8fb7f6b6
GO_0015295,rdf-schema#subClassOf,GO_0015078
GO_0035941,rdf-schema#subClassOf,GO_0140353
N46da48264856412389106fb89a52c68f,22-rdf-syntax-ns#rest,N2e63bfe95bc04ac487181fbcea67ead6
N719dff268c7b43a4bfd2ec7413f5895d,owl#intersectionOf,Ne2d7db65c7d142ea8ebe622210922b9d
N0c5487917ad746499d73aba25f607908,22-rdf-syntax-ns#first,GO_0065007
GO_0031419,rdf-schema#subClassOf,GO_0046906
GO_0008308,rdf-schema#subClassOf,GO_0005253
Ndc2d737293cd4247b6a6e435b7174560,22-rdf-syntax-ns#rest,N69cb5f02e67d4f10b09b98f3daf031aa
GO_0031325,owl#equivalentClass,N4f1dba5e0edb42b29c1e7d3292b570fa
GO_0032676,owl#equivalentClass,Nb68d1876b06048bc9c5c582e7d446ffa
GO_0030546,rdf-schema#subClassOf,GO_0030545
GO_0031002,rdf-schema#subClassOf,GO_0032432
N82e85c2f332f4acf9ff01f315a88b238,owl#someValuesFrom,GO_0002183
N2bc2e90fb9fe4665b2e18356964044f9,owl#onProperty,RO_0002211
GO_0015820,rdf-schema#subClassOf,GO_0015807
GO_0001666,rdf-schema#subClassOf,GO_0036293
Nbf5c9c4e749d4a59bef768f1ffffe9f0,22-rdf-syntax-ns#first,GO_0065007
Nc59d81d4c61f4a97b329412089dc4f8e,22-rdf-syntax-ns#rest,N0f886210131b4c3b93f9452f35fd2ae5
Nf52f4be415de4207be900cebc2d962e1,22-rdf-syntax-ns#rest,Na552d1ec3efd415da73c48c8e10eabe7
N8c085c1b227f428981dee923ab698979,owl#someValuesFrom,GO_0003205
GO_0033686,owl#equivalentClass,N57829005082e4d82807e6cc45e41d104
GO_0006694,rdf-schema#subClassOf,GO_0008610
GO_0009607,oboInOwl#inSubset,go#goslim_metagenomics
GO_0030166,rdf-schema#subClassOf,GO_0006029
N58e488aa37e04564b27655124b4d9b89,22-rdf-syntax-ns#first,N652d1947eccc4fcfa37e8c2fa8c7bba2
Nc49f42d083c64c67a0ef126e67262119,owl#onProperty,RO_0002212
N2ace7a96f9e94cf1a4f8c04ba522a5fa,owl#intersectionOf,Ndf4f6774621241c98752f6b6bdf2c780
GO_0098798,rdf-schema#subClassOf,N72d95a82f6ad4d9bb2dd6c43561fb149
GO_0051087,rdf-schema#subClassOf,GO_0005515
Nb211ef46eb124bf0b21adbb35def695a,owl#onProperty,RO_0002213
GO_0008271,rdf-schema#subClassOf,GO_0015116
GO_0045105,rdf-schema#subClassOf,GO_0043933
GO_0006082,oboInOwl#inSubset,go#goslim_pir
N068d8aede008498c8ef6c3a331560bcc,owl#someValuesFrom,GO_0001660
N6e9d30157b584d589ba24085b51c08d0,22-rdf-syntax-ns#rest,N726bc84bfe9e47e8ad3394c9c268e69f
GO_0003697,rdf-schema#subClassOf,GO_0003677
Na65cf658ddd1443ab6cde42e61119c84,22-rdf-syntax-ns#first,GO_0065007
GO_0005657,rdf-schema#subClassOf,GO_0110165
Nc130380e9dad4c3087c3cdd0028bff98,22-rdf-syntax-ns#first,GO_0065007
N237039c3d4f849cd8d382b0fdb33ee70,22-rdf-syntax-ns#rest,N46632d1ff32c40298cee41822aca54c2
GO_0033573,rdf-schema#subClassOf,GO_0098797
GO_0042780,rdf-schema#subClassOf,GO_0031123
Nc4e93b2de686431e9d14941004ad8e3d,owl#intersectionOf,N8da6e7a5968e4db6861084e8268fc82e
N82690f4e8b954ed3aac78906117b41f4,22-rdf-syntax-ns#rest,22-rdf-syntax-ns#nil
GO_0009410,rdf-schema#subClassOf,GO_0042221
GO_0120224,rdf-schema#subClassOf,N7a4bfee4fe984ae7b158dd24ae3f88b8
GO_0015607,rdf-schema#subClassOf,N942e836b2520466a907115093b256e8b
GO_0007520,rdf-schema#subClassOf,GO_0000768
GO_0043824,rdf-schema#subClassOf,GO_0016620
N644cb34aeaf74080859eda140ceb6b99,22-rdf-syntax-ns#first,GO_0065007
GO_0005215,oboInOwl#inSubset,go#goslim_prokaryote_ribbon
GO_0071840,oboInOwl#hasAlternativeId,GO:0071841
N73a3700035da413494aa97e75ea4c797,22-rdf-syntax-ns#rest,N47908e1c496343789223decff864d3f1
GO_0015419,rdf-schema#subClassOf,GO_0015116
Nfa77a5cd84fb4f6eb04817b776617a3a,owl#intersectionOf,N89c0a47f53564f949c8e137922e4a58c
N889433ff892848119eb58bc571a9a7d1,22-rdf-syntax-ns#rest,N8ca4ed0889004aa6adcfcfdfeb5c4be8
Nd322544a24bf40238ae19cdec6c17d0b,22-rdf-syntax-ns#first,Ned717dc518c84be3945adf0f267424cc
N0e654d9e2fe1407b808a06626fc07fdb,22-rdf-syntax-ns#first,N66f9eb1325d049938fe9afaf0bdea810
GO_1903630,rdf-schema#subClassOf,N5533dd8ccf4441a3a7b644f76684ae11
N0c7a82ee58b7408cbfdfc6a19471e9e1,owl#someValuesFrom,GO_0005657
GO_0043757,rdf-schema#subClassOf,GO_0016880
GO_0004353,rdf-schema#subClassOf,GO_0016639
GO_0004479,oboInOwl#hasAlternativeId,GO:0070128
GO_0010508,rdf-schema#subClassOf,GO_0010506
GO_0043531,rdf-schema#subClassOf,GO_0032559
GO_0003735,oboInOwl#hasAlternativeId,GO:0003737
GO_0051216,rdf-schema#subClassOf,Nd06dd77db69644be8d825da3a6de5fd9
N3e8d0733890f4b4db815d6c035c9cbcd,22-rdf-syntax-ns#first,GO_0065007
GO_0090313,rdf-schema#subClassOf,GO_1905475
N1019bc2ec7074e71aef0caf02888698e,owl#someValuesFrom,GO_0042823
GO_0006412,oboInOwl#inSubset,go#goslim_pir
GO_1903052,rdf-schema#subClassOf,Nc589cf576e1f43cfbe1bbc76a23f2602
Nd8e05f5b815447319954cc78b3328c62,22-rdf-syntax-ns#rest,N251123c8e69240368d22a5974a687a28
GO_1904361,rdf-schema#subClassOf,GO_0051094
GO_0016888,rdf-schema#subClassOf,GO_0004520
Nb23a737425b849dfa13459254811d320,owl#intersectionOf,N3b98f60bda434e3e9960a2ca18a36d0c
N6b5af39791b84aaa9498b0597ba47ed4,22-rdf-syntax-ns#first,Na21f4262fbbf452daa7a480f4359ffee
GO_1905642,oboInOwl#consider,GO:0040029
N9e73344e979249d8a9285305f54cffa0,owl#intersectionOf,N3d0c8264907e4f7cafc14d5d09f01b5f
GO_0046618,rdf-schema#subClassOf,GO_0042908
GO_0016408,rdf-schema#subClassOf,GO_0016747
GO_0030261,oboInOwl#hasAlternativeId,GO:0000068
GO_2000143,owl#equivalentClass,Ne2b96671e4d64eb5b1ef1b42d3884760
Nedc512a29f3244e3be4cb00b60ff32fe,owl#onProperty,RO_0002211
N56839ba1eead44eb89f3fc12f428fe87,22-rdf-syntax-ns#rest,22-rdf-syntax-ns#nil
N2968c4c42d4a457db8d43506aefdd22a,22-rdf-syntax-ns#rest,N75463e5238f04fd8a02a5fe096eb7098
Nc7204477ebe94bfba88028f964a7b144,owl#onProperty,RO_0002211
GO_0009317,rdf-schema#subClassOf,GO_1902494
GO_0043327,rdf-schema#subClassOf,GO_0006935
N3518e22825904b74beb6cf62260f9799,owl#someValuesFrom,GO_0015766
GO_0009325,rdf-schema#subClassOf,GO_1990204
GO_0031991,owl#equivalentClass,N283922dae39942268e2d1adc8710c349
GO_0009308,rdf-schema#subClassOf,GO_1901564
N924c1423e09b43c08ab93eb454de8d13,22-rdf-syntax-ns#first,GO_0065007
GO_0120310,rdf-schema#subClassOf,GO_0044114
GO_0140510,rdf-schema#subClassOf,N893f13e492914d0fb45fbbb38c44d4c2
GO_0005856,oboInOwl#inSubset,go#goslim_plant_ribbon
GO_0008380,rdf-schema#subClassOf,GO_0006396
GO_0019354,rdf-schema#subClassOf,GO_0046156
GO_0061206,rdf-schema#subClassOf,N5e2afece6a5a42be8f9e3bfca36e2e9b
GO_0098643,rdf-schema#subClassOf,GO_0098644
GO_0006955,oboInOwl#inSubset,go#goslim_drosophila
GO_0045606,rdf-schema#subClassOf,GO_0045684
GO_0032223,rdf-schema#subClassOf,Nd304fc09c4e4483985c2f9d59fb8b0b6
GO_0089709,rdf-schema#subClassOf,GO_0015801
GO_0140133,rdf-schema#subClassOf,GO_0052170
Ne905d0decdc94751a2e274496442d11a,22-rdf-syntax-ns#first,GO_0065007
GO_0140409,rdf-schema#subClassOf,GO_0140408
GO_0097107,rdf-schema#subClassOf,N25ac24c650544758a951e12dead1fe4f
N9f96cab79c6b4a29a46d3e747f3ccc8b,owl#onProperty,RO_0002213
Ne604976d47b6498e8403bae0225e556e,owl#onProperty,RO_0002211
GO_0022857,oboInOwl#hasAlternativeId,GO:0005386
GO_0019511,oboInOwl#hasAlternativeId,GO:0006472
Nfde29a13afe849e3aeefe7509e82397f,22-rdf-syntax-ns#rest,N44c058ffedf042298cc1c326dfce6a21
GO_0000122,oboInOwl#hasAlternativeId,GO:0010553
Nb47a1125959f4693bd9ef5d6be6605d7,22-rdf-syntax-ns#rest,Nc324b1fab9dd4155be75749188259094
GO_0045723,rdf-schema#subClassOf,GO_0042304
GO_0019477,rdf-schema#subClassOf,GO_0006554
N0d9d527c08ce43a98e39edd07e754004,owl#someValuesFrom,GO_0030435
N2242c760e2b347a99516b3b80fa5caf1,22-rdf-syntax-ns#rest,22-rdf-syntax-ns#nil
GO_0035194,rdf-schema#subClassOf,GO_0031047
GO_0042937,rdf-schema#subClassOf,GO_0035673
GO_0036452,rdf-schema#subClassOf,N8466cadfb94a4e8eb3b1530d685b1664
Nb112c46ad3b544b1ab1312b975968a73,owl#onProperty,BFO_0000050
GO_0046033,rdf-schema#subClassOf,GO_0009167
GO_0140110,oboInOwl#inSubset,go#goslim_flybase_ribbon
N57075c958ba34557b33cbf2b3702dd9e,owl#someValuesFrom,GO_0055085
Nca4b1575ffcb49359e4bcc5f2aff0406,owl#intersectionOf,N43937c1ea0d2469d986d2dbc8e70d292
N5dbd6971cce6464d8d4a72a612e19bd0,22-rdf-syntax-ns#first,N7b85769b03df4497bb4be4f18d1ad346
GO_0008079,rdf-schema#subClassOf,Nc7064e3e8e9b481c8d4fd4d0c0371b16
GO_0016070,oboInOwl#inSubset,go#goslim_euk_cellular_processes_ribbon
GO_0036213,rdf-schema#subClassOf,Nba16187b20c14a8abb43dca4b7a0b711
Nbc6ba952fc114bb1b7c3d53104ebc007,22-rdf-syntax-ns#rest,Na733ba17b593458abc62ebb18da6a333
N10d75bc54f5e46c581e5ae299d1d6831,owl#someValuesFrom,GO_0014896
GO_0140297,oboInOwl#hasAlternativeId,GO:0070491
GO_1903577,rdf-schema#subClassOf,GO_1901701
GO_1904466,rdf-schema#subClassOf,GO_1904464
GO_0032659,owl#equivalentClass,N79c0bf6b7fc8475cbf44742692b16381
GO_1905144,rdf-schema#subClassOf,GO_1901700
GO_0002792,rdf-schema#subClassOf,N46b6241fe730412ebea7c1429900a90e
GO_0016082,rdf-schema#subClassOf,N151015749cac49d1b5d4ea79b099e06b
N18a4b039107e487fbd3b50bfbfab4a3c,22-rdf-syntax-ns#first,GO_0065007
GO_0010976,rdf-schema#subClassOf,Nee1b24b7fa1544ffa817634596ed1659
GO_2000034,rdf-schema#subClassOf,GO_0080050
N264a89475db243edbaeb30d25bc08372,owl#someValuesFrom,GO_0019973
GO_0052674,rdf-schema#subClassOf,GO_0016838
N7b3179ebee614c10b5fc15d898ffe47e,owl#onProperty,RO_0002211
GO_0004714,rdf-schema#subClassOf,GO_0004713
GO_1902176,rdf-schema#subClassOf,Nbeb34a00a0f44b32899d0f2ae8918800
N41f507bf66a4443b8674343d73587a1d,owl#onProperty,RO_0002211
GO_1902730,rdf-schema#subClassOf,Neb06e3d2af824b0aae2320f9778a50c4
GO_1902652,rdf-schema#subClassOf,GO_0006066
GO_0008277,rdf-schema#subClassOf,GO_0009966
N78dad637c6e0494f8e807447d6de0062,owl#onProperty,RO_0002212
GO_0060734,rdf-schema#subClassOf,GO_0006446
GO_0043549,oboInOwl#inSubset,go#gocheck_do_not_annotate
N3382ba35ee2b43f79a6bf5cfb2b85243,owl#onProperty,RO_0002211
N4f9f921fd14746d68cbc4a80ad5d0c5b,owl#onProperty,RO_0002211
GO_0046775,rdf-schema#subClassOf,GO_0140133
GO_0071396,rdf-schema#subClassOf,GO_0033993
GO_1902017,rdf-schema#subClassOf,N10f90317be984146a38cd53a5796339f
GO_0019825,rdf-schema#subClassOf,GO_0036094
GO_0036125,rdf-schema#subClassOf,GO_1990234
GO_0036397,rdf-schema#subClassOf,GO_0033695
Nb1024cdd610e4ea9846aec0bb386502e,owl#someValuesFrom,GO_0048856
GO_0099094,rdf-schema#subClassOf,GO_0015276
N76fcf2a8e547430da1c77ad746589cda,22-rdf-syntax-ns#rest,N3dad876487df4a7dbc66fca9acab0dea
GO_1902410,rdf-schema#subClassOf,GO_1903047
GO_0006147,rdf-schema#subClassOf,GO_0006145
Ndb69cc3cc4b34b6f963a3f91248c1600,owl#onProperty,RO_0002213
GO_0006412,rdf-schema#subClassOf,Nc1e56632312a4c95be5e8d033fd0e3f8
GO_0009056,oboInOwl#hasAlternativeId,GO:0044243
N0c952baaf684410e9c12c3914b6311c7,owl#someValuesFrom,GO_0019740
GO_0005815,oboInOwl#inSubset,go#goslim_yeast
N7abb54dfec35417c941f3086209e1ca5,owl#someValuesFrom,GO_0098661
GO_0019516,rdf-schema#subClassOf,GO_0006089
GO_0016604,rdf-schema#subClassOf,GO_0110165
GO_0031335,rdf-schema#subClassOf,GO_0062012
GO_0004174,rdf-schema#subClassOf,GO_0009055
GO_0046085,rdf-schema#subClassOf,GO_0046128
GO_0070301,rdf-schema#subClassOf,GO_0034614
GO_0043102,rdf-schema#subClassOf,GO_0043094
Na01e72803b2b49f5940e3d8845d36a24,owl#someValuesFrom,GO_0009605
GO_0012505,oboInOwl#inSubset,go#goslim_candida
GO_1903530,rdf-schema#subClassOf,GO_0051046
GO_0034242,rdf-schema#subClassOf,GO_0051129
GO_1903050,rdf-schema#subClassOf,N4e60bd74a6fe4aa2b6c8428215ab2e7f
GO_0046890,owl#equivalentClass,N65886469693041dcaf99333527d13f4a
GO_0006719,rdf-schema#subClassOf,GO_0006716
GO_0002286,owl#equivalentClass,N2253021a1c38448e9f4e804edd152f3d
N6fe422f44ca54255be092e17998bda27,owl#someValuesFrom,GO_0007409
GO_0009098,rdf-schema#subClassOf,GO_0009082
