subject,predicate,object
GO_0002183,rdf-schema#subClassOf,GO_0006413
GO_0098794,rdf-schema#subClassOf,Neeec720a9e044e2ea7ed18d1ae017356
Nb36ab867e4dd443d8d704bb95af0415c,owl#someValuesFrom,GO_0035357
N44baf8114c6e4abe87cdec3c886c0c4c,22-rdf-syntax-ns#first,N519b62f1af7241379aca598cff81cecf
GO_0004642,rdf-schema#subClassOf,GO_0016884
N36aa5286b66343c793d83fa00b26e52c,owl#someValuesFrom,GO_0061008
N692cca9938444948ba8a1d52e1ad8a5e,owl#someValuesFrom,GO_0006139
GO_0006268,owl#equivalentClass,N1b1f83b0422147068ec111d9026e3550
N56f03b8166d84d7f97e8e7e03077aa8c,22-rdf-syntax-ns#first,N1ae946c44d154144add94056ed39202c
GO_0009223,rdf-schema#subClassOf,GO_0046386
Ne8079054e3a846309bdd5bbd79be2d21,owl#someValuesFrom,GO_0060047
Nd56235a9384d486d92384c5aef5cc0db,owl#intersectionOf,Nc274e2d5b8ad463d828f7600226e5861
Nfeb783279f734120adb42c454aea260a,22-rdf-syntax-ns#first,GO_0065007
GO_0009987,oboInOwl#hasAlternativeId,GO:0044763
GO_0009067,rdf-schema#subClassOf,GO_0009066
Nb66f570047ea43c0a53646acf910dd56,owl#onProperty,BFO_0000051
GO_0033674,rdf-schema#subClassOf,GO_0043549
N3fbb9570d7e94069bd759ed2ded4619e,owl#someValuesFrom,GO_0030163
GO_0003735,owl#equivalentClass,N499f69b03c724d308c2c49e9b8456158
GO_0006003,rdf-schema#subClassOf,GO_1901135
GO_0042307,rdf-schema#subClassOf,GO_0042306
N808de8e3e49646f0a9c05432a19751dd,22-rdf-syntax-ns#first,GO_0120036
N9da4ac4c72654308a58891efb8077169,owl#someValuesFrom,GO_0046530
N9d8dd134aea84b9f897aef2b6ad33987,owl#someValuesFrom,GO_0007260
GO_1904893,owl#equivalentClass,N9c51c9a9b5b14ed4bf63c7e8196b3c36
N967dfd1f4c904c0eb9a8c29476c982dd,22-rdf-syntax-ns#rest,22-rdf-syntax-ns#nil
GO_0016020,oboInOwl#inSubset,go#goslim_candida
GO_0047480,rdf-schema#subClassOf,GO_0016881
Nbfa98aaa12a74469a9a5ac64bbde88ef,owl#onProperty,BFO_0000050
GO_0030288,rdf-schema#subClassOf,GO_0042597
N21220bd660d44d128ba34c4984431dd2,owl#intersectionOf,N3e8d0733890f4b4db815d6c035c9cbcd
GO_0043266,owl#equivalentClass,N2747ba90648a4f8d9ab1041a1866b342
GO_0004722,oboInOwl#hasAlternativeId,GO:0015071
Nab9dc7d3236646f1b5d7ff649c5922ac,owl#someValuesFrom,GO_0051311
GO_0034976,rdf-schema#subClassOf,GO_0033554
GO_0008033,rdf-schema#subClassOf,GO_0006399
Ncd7ab1f3f32747dd9b25dd700dfc485c,owl#onProperty,RO_0002213
GO_0004139,rdf-schema#subClassOf,GO_0016832
GO_0061046,owl#equivalentClass,Nd6388c916ae14d90952988a48aca0d27
GO_0016301,oboInOwl#inSubset,go#goslim_chembl
N2b8411c969dc47f6bf0d9c35e41ed72c,owl#someValuesFrom,GO_0035789
GO_0007560,rdf-schema#subClassOf,Nbf38e7f602574768928acfa0bc12bceb
N1a8cbbe963b9438fa4acc7bebf63e1e7,22-rdf-syntax-ns#first,GO_0065007
Ndba593a5957449a5b846e94dd841419f,22-rdf-syntax-ns#rest,22-rdf-syntax-ns#nil
GO_0009595,oboInOwl#hasAlternativeId,GO:0009596
N845c24fff7ac49c98cd4d074de5dcd54,owl#onProperty,RO_0002211
GO_1901698,rdf-schema#subClassOf,GO_0042221
GO_0004318,rdf-schema#subClassOf,GO_0016631
GO_0016755,rdf-schema#subClassOf,GO_0016746
GO_1903706,rdf-schema#subClassOf,GO_0002682
GO_0015814,rdf-schema#subClassOf,GO_0042938
GO_0060341,rdf-schema#subClassOf,Ne132f32c07ed4233ae4727205a873119
Na5e38eec488044cca39830d66d4207d5,owl#someValuesFrom,GO_1903716
GO_0007165,oboInOwl#inSubset,go#goslim_plant_ribbon
Neac540b3cc174ee886c1c94c52a4fe3d,owl#someValuesFrom,GO_0006915
GO_0015499,rdf-schema#subClassOf,GO_0008028
GO_0009532,rdf-schema#subClassOf,N7be957f428844299b791c1329567208c
GO_0006997,oboInOwl#hasAlternativeId,GO:0048287
GO_0019748,oboInOwl#inSubset,go#goslim_euk_cellular_processes_ribbon
GO_0043933,oboInOwl#hasAlternativeId,GO:0034600
N4886feb6408f43aaba670bb51fb0506c,22-rdf-syntax-ns#rest,22-rdf-syntax-ns#nil
GO_0030312,oboInOwl#inSubset,go#goslim_drosophila
N2db5520162f944acb3f3b0350274fe79,owl#onProperty,RO_0002213
Na1c128210c3d42ce8b134a9ae622c0bf,owl#someValuesFrom,GO_0050798
GO_0160148,rdf-schema#subClassOf,GO_0106029
Nd84349768bf54dc5b29c60ecf4ed5d55,22-rdf-syntax-ns#first,GO_0065007
N72bfa83003aa4ed0a08d0118397bd2ec,owl#intersectionOf,N5f0cdd6ccd934680b75ead5161832942
GO_0022625,oboInOwl#hasAlternativeId,GO:0005842
GO_0010578,rdf-schema#subClassOf,N138dd57dceb64ee9bb293ee9acab508a
N20474a03df49451d9773e821812295cc,owl#someValuesFrom,GO_0042060
GO_0043170,rdf-schema#subClassOf,GO_0008152
N9bb0ecb5c39d4ace95c8c1ffc61d97c5,22-rdf-syntax-ns#first,GO_0065007
GO_0045892,oboInOwl#hasAlternativeId,GO:0016481
N276cad035a29440bae1b9d66e228d893,owl#someValuesFrom,GO_0012505
GO_0045721,rdf-schema#subClassOf,GO_0045912
N9d5be67af5414df4b4fc15721def7759,22-rdf-syntax-ns#first,GO_0065007
N1c13bd03b9354d38ac294c91c3e3444b,22-rdf-syntax-ns#first,GO_0065007
N09b71e23c8934c7fb73d9c88962e58ba,owl#intersectionOf,N4f82e5491886454abae907c65bde86bf
GO_0055075,rdf-schema#subClassOf,GO_0055080
GO_0005840,oboInOwl#inSubset,go#goslim_prokaryote
GO_0048646,oboInOwl#inSubset,go#goslim_chembl
GO_1901682,rdf-schema#subClassOf,GO_0022857
Nbefeeedbe53c40e7a9e6bf7af95b0660,owl#someValuesFrom,GO_0005886
GO_0016050,oboInOwl#inSubset,go#goslim_yeast
GO_0097190,rdf-schema#subClassOf,Na031a1c9325b488190e848d07ebad53e
GO_0051125,rdf-schema#subClassOf,Nb01cf45e27c545ad906921f0c9762a7a
GO_0046316,rdf-schema#subClassOf,GO_0016773
N97fef93ec0804f07961d9f6ce29a11de,owl#someValuesFrom,GO_0005977
N0f9a51790d124e468bfbbd78e6566f47,22-rdf-syntax-ns#rest,Nb741a7f19e3e46aebe7ebd3c1cc58f95
Naf5c7bad12be4544b21746c76ea876c6,22-rdf-syntax-ns#first,N7d1c37629acb4f5e8bac34b4a4eb373b
GO_0043815,rdf-schema#subClassOf,GO_0016742
Nda17e613b169483399508c56a766885e,22-rdf-syntax-ns#first,Nd6eb9295849b43268db0334c3153ca3c
GO_0045446,rdf-schema#subClassOf,N46ad092af56144c79b3df1bf759faf0f
Nbe57a6e4d03a43a38eeb4d94f2a87d39,22-rdf-syntax-ns#first,N669420c86d004279bbdb827575566843
Nfb4f4810d7f04458be08ecc15f850572,owl#intersectionOf,N16630f6ee51f4cf1a1b4c1759a50725a
GO_0006793,rdf-schema#subClassOf,GO_0044237
GO_0004617,rdf-schema#subClassOf,GO_0016616
N26ee898856ee4687b6fe111ca9e20f96,22-rdf-syntax-ns#first,GO_0065007
Nc889d92452984f5581d074b5431f4d9e,owl#intersectionOf,N9c44909089c6459b9a7ad57c3e16dda8
GO_0008272,rdf-schema#subClassOf,GO_0015698
N0594a6acb176488c8f3763e9b7cd2169,22-rdf-syntax-ns#first,GO_0065007
GO_0004514,rdf-schema#subClassOf,GO_0016763
GO_0015035,rdf-schema#subClassOf,GO_0140096
GO_0099537,oboInOwl#inSubset,go#goslim_synapse
N8dcd2d3bd01941d584060304daf297af,owl#someValuesFrom,GO_0007049
N65ab69dd016745e18e4b3ddf40855be8,owl#onProperty,BFO_0000050
GO_0008176,rdf-schema#subClassOf,Nfa3750335c634726b19fd62e35960255
GO_0048608,rdf-schema#subClassOf,GO_0003006
GO_0000725,rdf-schema#subClassOf,GO_0006310
GO_0006457,oboInOwl#inSubset,go#goslim_chembl
Nc28f0e53af144e93907e018ac64ed253,owl#onProperty,RO_0002213
GO_0017004,oboInOwl#inSubset,go#goslim_metagenomics
GO_0032885,rdf-schema#subClassOf,GO_0032881
GO_0046378,rdf-schema#subClassOf,GO_1901135
N5be861ac2b59410b9cf87d945fa5552c,owl#someValuesFrom,GO_0006259
Nd15b926e9d704965a3b39002c048eff7,owl#intersectionOf,Neb20a727fba0424e89d94dd61a25417f
GO_0010638,rdf-schema#subClassOf,N8aacfe3b3dcf4e3ab62f4acb7fb685bc
N6504a84dbe3e47f3b5c9072ed0279fe9,owl#onProperty,BFO_0000050
GO_0016278,rdf-schema#subClassOf,GO_0008170
GO_0046821,rdf-schema#subClassOf,GO_0005622
GO_0022008,rdf-schema#subClassOf,GO_0030154
N3e84114e0b3b4729b320793dabaa9d0f,owl#someValuesFrom,GO_0033554
GO_0071577,rdf-schema#subClassOf,GO_0098662
N4ca7867b275e45f3bdc55e1aba410a00,owl#onProperty,BFO_0000050
N45344a546f9941ec9ea19589b62fa8d3,owl#someValuesFrom,GO_0009987
GO_1903523,rdf-schema#subClassOf,N1541be2d3a304687bfc23f6387a5f8ff
Nf16c861e513b41aeba3ab02ddcdd8a34,22-rdf-syntax-ns#first,N1c9c8ed8907640feb1666868b983e703
Nb509b5a8c35f49bf95a31ffd6075a2b5,owl#someValuesFrom,GO_0005515
GO_0009089,rdf-schema#subClassOf,GO_0046451
GO_0051302,rdf-schema#subClassOf,N8b97b7a1de3d453a8ad7b1a42ecefbd3
GO_0009436,rdf-schema#subClassOf,GO_0072329
GO_0099572,rdf-schema#subClassOf,N53e81f13acd541269b564ceeb4c073bf
GO_0046295,rdf-schema#subClassOf,GO_0072330
Ncd1fedc5455641e09e32d85685ee69ba,22-rdf-syntax-ns#first,Nb42e76287cc74326b92876605394dadb
GO_0110095,rdf-schema#subClassOf,GO_1990748
GO_0033961,rdf-schema#subClassOf,GO_0004301
GO_0170035,rdf-schema#subClassOf,GO_0170033
GO_0033585,rdf-schema#subClassOf,GO_0046417
GO_0030490,rdf-schema#subClassOf,N9f736a2e3b454f71aa4c9420e3b513ae
GO_0006301,rdf-schema#subClassOf,GO_0006281
N830370742982471ca07445fc6b1f3cab,owl#someValuesFrom,GO_0007399
GO_1990481,rdf-schema#subClassOf,GO_0016556
GO_0051250,owl#equivalentClass,Nadd125cb226f497ba2f6028a49564f79
N9ed479b6a9534c7dbb7e4dba2e73e1fe,22-rdf-syntax-ns#rest,Nc027f9a6d52b415ab1152549d0a4d58a
GO_0005310,rdf-schema#subClassOf,GO_0046943
GO_0060205,rdf-schema#subClassOf,N6597390a81af43689272281ce411d0d0
GO_0042462,rdf-schema#subClassOf,N7c3f5c51f0444f54b7de8d258f007a2d
Nd369220f21164ac8831152c889c3d234,owl#onProperty,RO_0002211
N32bd0bc362dd4118a849faa208c9cb03,owl#someValuesFrom,GO_0019915
GO_0006030,rdf-schema#subClassOf,GO_0006022
GO_0055086,oboInOwl#inSubset,go#goslim_generic
GO_0016787,rdf-schema#subClassOf,GO_0003824
GO_0045861,rdf-schema#subClassOf,N43c6587758814f359c5a7108a975bdb1
Nd8d8bdb1f833408e833e1f7720eff1cd,owl#someValuesFrom,GO_0016043
GO_0098797,rdf-schema#subClassOf,Nb0927900777b435b9f7de82256dd9a40
GO_0004722,oboInOwl#hasAlternativeId,GO:0000158
GO_0015193,rdf-schema#subClassOf,N94c6747f90924192b06b0c8dbefcdd60
Nb3db95689b61495881e666291e35303d,owl#onProperty,BFO_0000066
GO_0006612,rdf-schema#subClassOf,GO_0006605
N96f7f00553fc4c6b9c2a2ace8fb6b1ab,owl#onProperty,RO_0002211
Ne5f7f3bc3a184f9cbf8bfb07d3c31081,owl#someValuesFrom,GO_0005739
GO_0032561,rdf-schema#subClassOf,GO_0032555
GO_0005829,oboInOwl#inSubset,go#goslim_agr
N87c9ac6378c64650af76c76ad8e25bc6,22-rdf-syntax-ns#rest,N2fccea2c09054694b456ff04301b1da4
GO_0034198,rdf-schema#subClassOf,GO_1990928
GO_0009212,rdf-schema#subClassOf,GO_0009148
Nbad06d7985db43a0b77212f2d048bd3e,22-rdf-syntax-ns#first,N8c06dc031dad4b3b90958672107e72ca
GO_0000150,rdf-schema#subClassOf,GO_0140097
GO_0003918,rdf-schema#subClassOf,GO_0008094
GO_0009245,rdf-schema#subClassOf,GO_0009247
N438c21260b334a84831de7fb9a7809ea,owl#onProperty,BFO_0000050
GO_0007411,oboInOwl#hasAlternativeId,GO:0008040
Ne3c7038ff883417489574ea57cee431f,owl#onProperty,BFO_0000050
GO_1902600,rdf-schema#subClassOf,GO_0098655
GO_0048545,rdf-schema#subClassOf,GO_0014070
GO_0051621,owl#equivalentClass,Nd669b62250f2444490ec817a8976e4f4
GO_0009894,rdf-schema#subClassOf,Ndeb8cc7f66764bbea7695da08f6cb02e
GO_0005737,oboInOwl#inSubset,go#goslim_prokaryote
GO_0034756,rdf-schema#subClassOf,N151f7dc3348c4be6b14d163bc95b52d7
GO_0052693,rdf-schema#subClassOf,GO_0016491
GO_0000015,rdf-schema#subClassOf,GO_1902494
GO_0051456,owl#equivalentClass,Ncac9ac0029e84077b01f7ceb7b279e71
GO_0003700,oboInOwl#inSubset,go#goslim_mouse
GO_0005354,rdf-schema#subClassOf,N519c1df70b96421babc93ceb77d94e72
GO_0006813,oboInOwl#hasAlternativeId,GO:0015458
GO_0004449,rdf-schema#subClassOf,GO_0004448
GO_0051262,rdf-schema#subClassOf,GO_0051259
GO_0006449,rdf-schema#subClassOf,GO_0043244
N00cf0f7d5450480285fd0460ce61ea97,owl#onProperty,BFO_0000050
GO_0010883,rdf-schema#subClassOf,N32bd0bc362dd4118a849faa208c9cb03
GO_0006564,rdf-schema#subClassOf,GO_0006563
Nf064e770c54d44a9919aa9882ace9885,22-rdf-syntax-ns#first,GO_0065007
GO_0015450,rdf-schema#subClassOf,GO_0008320
Na89beef3dd404be9900dc3ff2a308976,22-rdf-syntax-ns#first,Nf92497b29c834df4a8b0031690527411
N184bec23ac6b4d07929d4598d7748687,22-rdf-syntax-ns#first,GO_0065007
GO_0007049,oboInOwl#inSubset,go#goslim_pir
GO_0008289,oboInOwl#inSubset,go#goslim_prokaryote
GO_0030003,rdf-schema#subClassOf,GO_0055080
GO_0035360,rdf-schema#subClassOf,Nbf7b952501ab40f6a80fd0a96731ae3d
GO_0004362,rdf-schema#subClassOf,GO_0016668
GO_0043953,rdf-schema#subClassOf,GO_0071806
Ne055d584892442d6b310c029c5af5a99,22-rdf-syntax-ns#rest,Nf910c933110f43a58951dd30f2ddda2c
N3e935a7d349d40299f6a0be609613f1e,owl#onProperty,RO_0002211
Nb6a36768bac641e3bc1046cc37088954,owl#onProperty,RO_0002211
GO_0010906,rdf-schema#subClassOf,GO_0062012
GO_0043295,rdf-schema#subClassOf,GO_0072341
N779a311a161f451ca8064c511346c240,22-rdf-syntax-ns#first,GO_0065007
GO_0042221,oboInOwl#inSubset,go#goslim_drosophila
Ne272499c1d654e26b8421ae337a8e1d5,owl#onProperty,RO_0002211
GO_0008150,oboInOwl#inSubset,go#goslim_chembl
GO_0012506,owl#equivalentClass,N9f500766e9cb46f7bfec4423b62424fd
GO_0045719,rdf-schema#subClassOf,Nde61e595bd424498932e4b1ab39eb6fe
N86fb5e67c1fd4e85909257f41b69707d,owl#onProperty,RO_0002211
N72c01168a61e4abe919213fc253753cb,owl#someValuesFrom,GO_0007049
Ne1e51dfacc064dc792ea78eb292b5a6b,owl#onProperty,RO_0002211
GO_0048585,rdf-schema#subClassOf,Ned25001fa5084f72ad121da0e5c20a0b
N523f9360d3c7416780ed6f6777e24857,owl#someValuesFrom,GO_0061598
GO_0050778,rdf-schema#subClassOf,N3f709bf5a58845f8a265c11acd0295b6
GO_0090571,rdf-schema#subClassOf,GO_0140513
GO_0016020,oboInOwl#inSubset,go#goslim_plant
GO_0009074,rdf-schema#subClassOf,GO_1901565
GO_1900238,rdf-schema#subClassOf,GO_0035791
N2a4f3aaea2d14af18eab41097f059018,22-rdf-syntax-ns#rest,22-rdf-syntax-ns#nil
Nf27ed0707e4849609368114a4f288628,owl#someValuesFrom,GO_0022414
GO_0009395,rdf-schema#subClassOf,GO_0046434
GO_0042430,rdf-schema#subClassOf,GO_1901564
Nfb6b08090de4450c84e964fb144222e3,owl#intersectionOf,N44ce5f9db8cc453dbdb2f7939c630b35
N7f44815c41974e73822cf40e560a453c,owl#onProperty,BFO_0000050
GO_0005576,oboInOwl#inSubset,go#goslim_chembl
GO_0006107,rdf-schema#subClassOf,GO_0043648
GO_1901565,oboInOwl#inSubset,go#gocheck_do_not_annotate
GO_0006283,rdf-schema#subClassOf,GO_0006289
GO_0030041,rdf-schema#subClassOf,GO_0051258
N0c8a307472ec49fc9125817a0da18699,22-rdf-syntax-ns#rest,22-rdf-syntax-ns#nil
Ne4bb08f28e784ed28edd44ea9d3ef6c9,22-rdf-syntax-ns#rest,N7883193ec0c84edd966b00642786e89f
N7745d575caf448aabed002c606c2560a,22-rdf-syntax-ns#first,GO_0043226
GO_0015155,rdf-schema#subClassOf,N61c53afcf2004e9fa9b4911f0c087263
Nb01cf45e27c545ad906921f0c9762a7a,owl#someValuesFrom,GO_0045010
GO_0097001,rdf-schema#subClassOf,GO_0046625
GO_0036260,rdf-schema#subClassOf,GO_0000966
GO_0004852,rdf-schema#subClassOf,GO_0016836
GO_0006661,oboInOwl#hasAlternativeId,GO:0046489
GO_0098799,rdf-schema#subClassOf,GO_0098798
N68a9eaf0956b4bec883c7a2fc6958fb2,22-rdf-syntax-ns#first,GO_0005198
GO_0042625,rdf-schema#subClassOf,GO_0042626
GO_0016604,rdf-schema#subClassOf,N03a0cea4529146389e02e5b22d7e37c4
GO_0007369,rdf-schema#subClassOf,N29c3c66298c64f4880de0ef480c6b789
GO_0045822,rdf-schema#subClassOf,GO_0008016
GO_0021700,oboInOwl#inSubset,go#goslim_chembl
N1b55008e40f14a86b36701cc98488fd6,owl#intersectionOf,N0563e41b5067418e8211fc8c945ded29
GO_0140097,oboInOwl#inSubset,go#goslim_generic
GO_0006689,rdf-schema#subClassOf,GO_0046514
GO_0035023,owl#equivalentClass,Ne4c22a7d4a6f44a88b7cf6bc3175f06f
GO_0033526,rdf-schema#subClassOf,GO_0006536
Ndf4678741ee846f2ad6b04c053efbde9,owl#onProperty,BFO_0000050
Ncfcf7a1f0cdb432b912addc068f5bce5,22-rdf-syntax-ns#rest,22-rdf-syntax-ns#nil
GO_0005976,oboInOwl#inSubset,go#goslim_pir
GO_0051646,rdf-schema#subClassOf,GO_0051640
GO_0000902,oboInOwl#hasAlternativeId,GO:0045791
GO_0051553,rdf-schema#subClassOf,GO_0046148
GO_0160140,rdf-schema#subClassOf,GO_0120159
GO_0016423,rdf-schema#subClassOf,GO_0008175
GO_0043270,rdf-schema#subClassOf,N4767ee67005b4d3f953e857687eaca5d
GO_0006355,oboInOwl#inSubset,go#goslim_prokaryote
GO_0015483,rdf-schema#subClassOf,GO_0005324
GO_0010907,rdf-schema#subClassOf,GO_0010906
GO_0016032,oboInOwl#inSubset,go#goslim_metagenomics
GO_0000785,rdf-schema#subClassOf,GO_0032993
GO_0016465,rdf-schema#subClassOf,N8585fe3cfefe4c51a77a86ec3025b3d7
GO_0006869,oboInOwl#inSubset,go#goslim_drosophila
N100be5c423af410e84c181b1c5940e81,22-rdf-syntax-ns#rest,22-rdf-syntax-ns#nil
GO_0003886,rdf-schema#subClassOf,GO_0008757
GO_0007560,rdf-schema#subClassOf,N64eb8840e9524761bcacfe45a6a981b5
GO_0051321,oboInOwl#inSubset,go#goslim_yeast
GO_0010522,rdf-schema#subClassOf,GO_0065008
N44047698ef9e485caab8c5db30054718,owl#someValuesFrom,GO_0042873
N0ea3eeb926ac49ddba71eacf41bfb993,owl#onProperty,BFO_0000050
Nb3bff49c348243ef925c286efecbfd1d,owl#onProperty,BFO_0000050
GO_0030162,rdf-schema#subClassOf,Nafcd4acfcbc246ac979af24eb18bd883
GO_0007212,rdf-schema#subClassOf,N18e031b491ce438cb9b608d48a5ed590
Nfe61ca82f86a43cabd0c6857a8991fba,owl#onProperty,RO_0002211
GO_0043295,rdf-schema#subClassOf,GO_0043168
GO_2000779,rdf-schema#subClassOf,Nb87373c4b3274cfbb8e5a2798565d824
GO_0001816,oboInOwl#hasAlternativeId,GO:0042107
GO_0006089,rdf-schema#subClassOf,GO_0032787
Nf44060caf1354786a080e686c83244b4,owl#onProperty,BFO_0000050
GO_0045721,owl#equivalentClass,N9e72086a15b549768bbb8d7021bd6e04
GO_0046006,rdf-schema#subClassOf,GO_0042129
GO_0044703,rdf-schema#subClassOf,GO_0022414
GO_0007309,rdf-schema#subClassOf,GO_0009798
GO_0044848,owl#disjointWith,GO_0050896
GO_0051960,rdf-schema#subClassOf,GO_2000026
GO_0009264,rdf-schema#subClassOf,GO_0009262
GO_0032502,rdf-schema#subClassOf,GO_0008150
GO_0005677,rdf-schema#subClassOf,GO_0140513
GO_0101031,rdf-schema#subClassOf,GO_0140535
GO_0031349,rdf-schema#subClassOf,GO_0048584
N1c9c8ed8907640feb1666868b983e703,owl#onProperty,RO_0002213
N4a4e8e799c9348da85cda1cf2a82d76b,owl#onProperty,RO_0002213
GO_0050789,owl#equivalentClass,N4952a04220894d73bb93f98a9e0b54dc
N88c9d153e4844552bc14c86d597464ba,owl#intersectionOf,Nafbc691f0a1e45eea46faec3f973fefb
GO_0004035,rdf-schema#subClassOf,GO_0016791
GO_0046134,rdf-schema#subClassOf,GO_0072528
N71543473b9ca4addbc2bede7700ac93c,22-rdf-syntax-ns#first,N15f73174a0ad4cb2abfb45a25fe9f37c
N30ad706bdcb94359b4fd6bda3a790759,22-rdf-syntax-ns#rest,N2b8869b20f124ef6aadcffd9a29677dc
Nbf77b11a2bb747829895a5e85d364114,22-rdf-syntax-ns#rest,22-rdf-syntax-ns#nil
N1b9f2cb9d442452897ac2004e157da7d,owl#someValuesFrom,GO_0001708
N28b118aa54a64f46956daf22f04ee567,owl#intersectionOf,Nca1c5b6eee5c487b96f69e720a496fc9
N1d2809400c8f40fdb831e566d42633c6,owl#someValuesFrom,GO_0009579
GO_0004564,rdf-schema#subClassOf,GO_0004553
GO_0007155,oboInOwl#inSubset,go#goslim_drosophila
GO_0015116,rdf-schema#subClassOf,GO_1901682
N739e166dfe214c2b88c4d56f995115f9,owl#onProperty,BFO_0000050
Na29c8b7a9b9c4ab78e704d408da7ae75,owl#onProperty,BFO_0000050
N0f3fbb522da145c581c593fe2b906b81,owl#someValuesFrom,GO_0048565
GO_0006065,rdf-schema#subClassOf,GO_0046398
GO_0018208,rdf-schema#subClassOf,GO_0018193
GO_0008962,rdf-schema#subClassOf,GO_0016791
GO_0045727,oboInOwl#hasAlternativeId,GO:0045946
Nf88b186be1564b4887226b3663b532f1,22-rdf-syntax-ns#first,Ncb35fd26fe134c7e91f447f546e8c6c4
GO_0005975,oboInOwl#inSubset,go#goslim_metagenomics
GO_0046824,rdf-schema#subClassOf,Ndc9fdf23455d49c28430d76fa5d406fb
GO_0003852,rdf-schema#subClassOf,GO_0046912
N7566fb5bf6e5431285ec2ad6afd39cee,owl#onProperty,RO_0002213
GO_0008658,rdf-schema#subClassOf,GO_1901681
GO_0098543,rdf-schema#subClassOf,GO_0098581
GO_0031248,oboInOwl#inSubset,go#goslim_pir
GO_0019094,rdf-schema#subClassOf,GO_0060811
GO_0090729,rdf-schema#subClassOf,GO_0003674
GO_0003724,rdf-schema#subClassOf,GO_0008186
GO_0000075,oboInOwl#hasAlternativeId,GO:0072407
GO_0017111,rdf-schema#subClassOf,GO_0016462
GO_0070003,rdf-schema#subClassOf,GO_0008233
N450264421761403baf468b2e11ec9a8c,22-rdf-syntax-ns#first,GO_0065007
Ncebf69f9805f487da34b0f4289740244,owl#intersectionOf,N94bf6e7495314fb9ac183b6de1d9240d
GO_0099177,owl#equivalentClass,Ne412137a9d414146b408b975449eae29
GO_0019551,rdf-schema#subClassOf,GO_0006538
N5bdd7deff504439886f15189778181d5,22-rdf-syntax-ns#rest,22-rdf-syntax-ns#nil
N21a4142b5a0144e180b31cbdbc7cdda2,owl#onProperty,RO_0002211
Nd1c7020e6d8547839f054e25584d296c,22-rdf-syntax-ns#first,N323278ed97234e74abb2ce967078e21d
Nca89dabfefbb4f2aa2c63ffe5711560b,owl#onProperty,RO_0002213
N413c9c416e71411098b7b2cfb4218dac,22-rdf-syntax-ns#rest,22-rdf-syntax-ns#nil
GO_0019556,rdf-schema#subClassOf,GO_0043606
N9a7f6f4753e44a16907ee260c52aa964,22-rdf-syntax-ns#rest,Nd5893b83dc1445f798696a8e97da0d8b
GO_0006096,rdf-schema#subClassOf,N9981c227f2ea49b4977d838928e7c08e
GO_0009086,rdf-schema#subClassOf,GO_0006555
GO_1900238,owl#equivalentClass,N354c55e2bc424cffae126482781668a4
GO_0015628,rdf-schema#subClassOf,GO_0098776
GO_0032006,rdf-schema#subClassOf,GO_1902531
Nf013b1982a3741f3a4940ab41d7e1a21,22-rdf-syntax-ns#rest,22-rdf-syntax-ns#nil
GO_0033553,rdf-schema#subClassOf,GO_0000792
GO_0009058,oboInOwl#inSubset,go#goslim_chembl
N3b7031675e2e4feaa86d15e051559351,owl#onProperty,RO_0002211
Nd890165ccb2b49a2a3f1b124d2daf3dd,owl#intersectionOf,N0be5d5d3891f4925bcef9aa89b0f697a
Na2392785ac9049978e4d47f56306cb62,22-rdf-syntax-ns#rest,22-rdf-syntax-ns#nil
N4d14e25bd99749339277f63fd438f80e,owl#intersectionOf,N232cef4e3abc4b6ab089cbf3a156d431
N880527944dfa434e918d8840d4b4b223,22-rdf-syntax-ns#first,Ncb3693b0f092475f8df66f9f005d1dde
GO_0050896,oboInOwl#inSubset,go#gocheck_do_not_annotate
GO_0016817,rdf-schema#subClassOf,GO_0016787
GO_0005102,oboInOwl#inSubset,go#goslim_chembl
GO_0098754,oboInOwl#inSubset,go#goslim_prokaryote_ribbon
GO_0008289,oboInOwl#inSubset,go#goslim_flybase_ribbon
GO_0045935,rdf-schema#subClassOf,N81f5e1823c9d44ce89689958a9e3ebcb
GO_0004491,rdf-schema#subClassOf,GO_0016620
GO_0036211,oboInOwl#inSubset,go#goslim_pir
N9951ba0f8d23472c85e7cb1289b8c7e6,22-rdf-syntax-ns#rest,N2ede302a2dcc409d9fbd956484a1bd89
GO_0030182,rdf-schema#subClassOf,GO_0030154
GO_0006729,rdf-schema#subClassOf,GO_0046146
N8e907b1d8a5d4f77bd9993d2bed312f2,22-rdf-syntax-ns#first,N3c349d85c55849ddb55510240d6cfd79
GO_0006543,rdf-schema#subClassOf,GO_0006541
GO_0008465,rdf-schema#subClassOf,GO_0016618
N5726e3b57d2c4932b13467067c75d23e,owl#someValuesFrom,GO_0071944
GO_0006468,rdf-schema#subClassOf,GO_0036211
GO_0045211,rdf-schema#subClassOf,N09765752b5414507944b74eac0dfc445
N9611c60946d843e890b82006fa29ab20,owl#someValuesFrom,GO_0042747
GO_0046046,rdf-schema#subClassOf,GO_0009208
GO_0008649,rdf-schema#subClassOf,GO_0140102
N15ba6bbac75c4515a574bde0a63fef48,22-rdf-syntax-ns#first,GO_0065007
GO_0006606,rdf-schema#subClassOf,GO_0034504
Nf9b30870d3af42fc86b05bff9260820c,owl#someValuesFrom,GO_0000502
GO_0051234,oboInOwl#inSubset,go#goslim_agr
